region	country	lat	lng
Sullana	Peru	-4.903638	-80.68643229999998
Sunampe - Chincha	Peru	-13.427296499999999	-76.1642459
Sunampe, Los Aquijes; Ica	Peru	-14.103234599999999	-75.7060204
Tabacal-Jaén	Peru	-999.0	-999.0
Tabacal-Tabaconas	Peru	-999.0	-999.0
Tabloncillo-La Coipa	Peru	-999.0	-999.0
Tablones-San José de Lourdes	Peru	-999.0	-999.0
Tacna	Peru	-18.006567899999997	-70.2462741
Talamolle viejo	Peru	-999.0	-999.0
Tamana-Namballe	Peru	-999.0	-999.0
Tambillo-San José de Lourdes	Peru	-999.0	-999.0
Tamboa-La Coipa	Peru	-999.0	-999.0
Tambogrande	Peru	-4.9295129	-80.3408061
Tamborapa Pueblo-Tabaconas	Peru	-999.0	-999.0
Tarapoto	Peru	-6.482478400000001	-76.37268909999999
Taray - Calca - Cusco	Peru	-13.426525400000001	-71.86676829999998
Tate	Peru	-14.1570861	-75.70100959999998
Tinajas-Tabaconas	Peru	-999.0	-999.0
Tingo Maria	Peru	-9.2957636	-75.99785899999998
Tinguiña	Peru	-14.0393995	-75.7051647
Tocache	Peru	-8.189367200000001	-76.5148645
Torata	Peru	-17.075957100000004	-70.8432115
Torohuaca-Tabaconas	Peru	-999.0	-999.0
Tuman - Lambayeque	Peru	-6.7418146	-79.70072110000002
Tumàn - Chiclayo	Peru	-6.7418146	-79.70072110000002
Túpac Amaru-San Ignacio	Peru	-5.1466626	-79.007779
Ucayali	Peru	-9.8251183	-73.087749
Ucumayo-Tabaconas	Peru	-999.0	-999.0
Ucupe - Lagunas - Chiclayo	Peru	-6.990990999999998	-79.62267349999998
Unión las minas-Tabaconas	Peru	-999.0	-999.0
Urcos - Quispicanchi - Cusco	Peru	-13.6824359	-71.62283550000002
Urquillos - Urubamba - Cusco	Peru	-13.3356904	-72.0475572
Urubamba - Urubamba - Cusco	Peru	-13.305764100000001	-72.1156281
Urumba-Tabaconas	Peru	-999.0	-999.0
Vilcabamba - Caicay - Paucartambo - Cusco	Peru	-999.0	-999.0
Vilcabamba /La Convencion	Peru	-13.1201994	-72.976321
Vilcabamba-La Convencion	Peru	-13.1201994	-72.976321
Villa Rica-San José de Lourdes	Peru	-999.0	-999.0
Virgen de los Rosarios-Tabaconas	Peru	-999.0	-999.0
Vista Alegre - Nazca	Peru	-14.847800099999999	-74.9427223
Vista Alegre-Jaén	Peru	-5.706986799999999	-78.81671759999998
Vista Hermosa-Jaén	Peru	-999.0	-999.0
Vista Hermosa-San Ignacio	Peru	-12.1367375	-76.9890963
Vista alegre de Zonanga-Jaén	Peru	-999.0	-999.0
Vista alegre-Santa Rosa	Peru	-8.1359987	-79.04347750000001
Vitarte	Peru	-12.03856	-76.928749
Yamango - Morropon - Piura	Peru	-5.1811718	-79.7505173
Yanaconas-Urubamba-Cusco	Peru	-13.2889544	-72.11125200000001
Yanahuara-Urubamba-Cusco	Peru	-13.277242800000002	-72.18599619999998
Yanaoca / Canas	Peru	-14.2171388	-71.4314206
Yanaoca/Sicuani	Peru	-999.0	-999.0
Yanaquihua	Peru	-15.781629999999998	-72.881012
Yanatile/Cusco	Peru	-13.1746685	-72.6350743
Yandiluza-San Ignacio	Peru	-5.111583400000001	-79.06653670000001
Yanserral-Tabaconas	Peru	-999.0	-999.0
Yarinacocha	Peru	-12.1151737	-77.0084207
Yauca	Peru	-15.67164	-74.536774
Yucay - Urubamba - Cusco	Peru	-13.320975599999999	-72.08385009999999
Yuncaypata - Cusco - Cusco - Cusco	Peru	-13.490331699999999	-71.9456913
Yungaqui - Anta - Anta - Cusco	Peru	-999.0	-999.0
Yungay	Peru	-9.1384166	-77.7423469
Zaña - Chiclayo	Peru	-6.90821	-79.57720079999999
Zonanga-Jaen	Peru	-999.0	-999.0
Zurite - Anta - Cusco	Peru	-13.455552800000001	-72.2555459
anta - tambo real	Peru	-999.0	-999.0
anta-pacca,ANTA	Peru	-13.481467199999999	-72.15845859999999
callacyuc - Cajamarca	Peru	-6.133332999999999	-79.0
camino de reyes, Ica	Peru	-14.0094398	-75.7501214
comunidad de huandar-pisac	Peru	-999.0	-999.0
cusipata-urcos-cusco	Peru	-999.0	-999.0
huchuy qosqo	Peru	-13.366230599999998	-71.94485990000001
independencia, Ancash	Peru	-9.508099800000002	-77.5046101
maras-urubamba	Peru	-13.3346641	-72.15790329999999
pampa Verde-San Ignacio	Peru	-5.0950457999999985	-79.0977429
santa teresa - la convencion	Peru	-13.10534	-72.63086700000001
subtanjalla - Ica	Peru	-14.0186199	-75.757977
	Philippines	12.879721	121.77401699999999
214 Bonifacio St. Calaocan, Alicia, Isabela	Philippines	-999.0	-999.0
26 barrientos st. oroquieta city	Philippines	8.4796067	123.80314409999998
ALANG-ALANG AURORA ZAMBO.SUR	Philippines	7.930166299999999	123.58119950000001
ALIAGA, NUEVA ECIJA	Philippines	15.5120421	120.86137849999999
ANONANG,AURORA ZAMBO.SUR	Philippines	7.9401475999999995	123.65114380000001
Abolo, Amulung, Cagayan	Philippines	17.829537	121.70529509999999
Abra, Santiago City, Isabela	Philippines	16.717017600000002	121.512953
Abuleg, Dinalungan, Aurora	Philippines	16.149991699999998	121.822098
Abut Quezon, Isabela	Philippines	17.3523424	121.5997835
Abuyog, Leyte	Philippines	10.668751	125.04517299999999
Acad, Zamboanga del Sur	Philippines	7.9219430000000015	123.6203747
Addalam Jones, Isabela	Philippines	16.527316199999998	121.6753626
Afunan-Cabayu, Camalaniugan, Cagayan	Philippines	18.263774800000004	121.7166959
Afunan-Cabayu, Camalaniugan,Cagayan	Philippines	18.263774800000004	121.7166959
Afusing Daga, Alcala, Cagayan	Philippines	17.8607516	121.6340142
Aga, Delfin Albano, Isabela	Philippines	17.259515	121.7502308
Agaman Proper, Baggao, Cagayan	Philippines	18.0191046	121.918866
Agaman Sur, Baggao, Cagayan	Philippines	18.0306588	121.9274003
Agbanawag, Tabuk City, Kalinga	Philippines	17.345592800000002	121.548418
Agbannawag, Tabuk City, Kalinga	Philippines	17.345592800000002	121.548418
Agliam, San Manuel, Isabela	Philippines	17.0811852	121.6636134
Aguada Extention, Ozamiz city	Philippines	8.1473535	123.8446157
Aguada, Ozamis City, Misamis  Occidental	Philippines	8.147013900000001	123.8446175
Agugaddan, Peñablanca	Philippines	-999.0	-999.0
Aguinaldo Cordon	Philippines	16.7080135	121.49417379999998
Aguinaldo Cordon, Isabela	Philippines	16.7080135	121.49417379999998
Agusi, Camalaniugan, Cagayan	Philippines	18.262497	121.687606
Ajuy, Iloilo	Philippines	11.124616099999999	123.0113568
Alabug, Tuao, Cagayan	Philippines	17.7337185	121.4770388
Alang-Alang, Aurora zamboanga del sur	Philippines	7.930166299999999	123.58119950000001
Alba,Baggao, Cagayan	Philippines	17.9703782	121.8912031
Albuera, Leyte	Philippines	10.9053869	124.7519807
Albur, Bohol	Philippines	9.6323687	123.91924499999999
Alburquerque, Bohol	Philippines	9.6320989	123.95370690000001
Alcantara, Cebu	Philippines	9.9673972	123.4551696
Alegria, Aurora ZDS	Philippines	7.9285413999999985	123.54760790000002
Alegria, Aurora, Zamboanga Del Sur	Philippines	7.9285413999999985	123.54760790000002
Alegria, Cebu	Philippines	9.7600548	123.3710571
Alegria, Pag. City, ZDS	Philippines	-999.0	-999.0
Alegria, Pagadian City	Philippines	7.892431599999999	123.4299436
Algeria, Cebu	Philippines	9.7600548	123.3710571
Alibaddabad, San Mariano, Isabela	Philippines	-999.0	-999.0
Alibago, Enrile	Philippines	17.565729	121.694298
Alibago, Enrile, Cagayan	Philippines	17.565729	121.694298
Alibagu, Ilagan, Isabela	Philippines	17.0990815	121.8505679
Alicaocao, Cauayan City, Isabela	Philippines	16.9583443	121.78080359999998
Alicia Aglipay, Quirino	Philippines	16.4016342	121.6254531
Alicia Aglipay,Quirino	Philippines	16.4016342	121.6254531
Alicia, Bohol	Philippines	9.8798859	124.43091650000001
Alimannao, Penablanca, Cagayan	Philippines	17.6333332	121.7833328
Alinam, Cauayan City	Philippines	16.859989300000002	121.76798500000001
Alinam, Cauayan City, Isabela	Philippines	16.859989300000002	121.76798500000001
Alindahaw, Tukuran, Zamboanga Del Sur	Philippines	7.8583012000000005	123.56300549999999
Alinguigan 3rd Ilagan, Isabela	Philippines	17.1333332	122.13333130000001
Allangigan Angadanan, Isabela	Philippines	16.742858	121.7124207
Allinguigan  Ilagan, Isabela	Philippines	17.125944	121.909747
Allinguigan 3rd, Ilagan, Isabela	Philippines	17.1195439	121.9202884
Aloguinsan,Cebu	Philippines	10.1917127	123.5616058
Aloran  Misamis Occidental	Philippines	8.414042599999998	123.8159379
Aloran Misamis Occidental	Philippines	8.414042599999998	123.8159379
Aloran, Misamis Occidental	Philippines	8.414042599999998	123.8159379
Alunan, Quezon, Isabela	Philippines	17.3073398	121.6097685
Ambatali, Ramon, Isabela	Philippines	16.833955800000002	121.52272659999998
Amistad, Alicia, Isabela	Philippines	16.861383800000002	121.66467050000001
Ammugauan, Sto. Tomas, Isabela	Philippines	17.409375100000002	121.78934850000002
Ammugawan, Sto. Tomas, Isabela	Philippines	-999.0	-999.0
Amobocan, Cauayan City, Isabela	Philippines	16.8457897	121.8050125
Amulungan ,Rizal Santiago City	Philippines	-999.0	-999.0
Anao, Cabagan, Isabela	Philippines	17.4271055	121.7779551
Anao, Tarlac	Philippines	15.7435017	120.6142365
Anastacio, Polanco, Zamboanga del Norte	Philippines	8.5095145	123.3500175
Andabuen, Benito Soliven, Isabela	Philippines	16.9018878	121.97859209999999
Andarayan North Solana,Cagayan.	Philippines	17.6878969	121.7266706
Andarayan South, Solana, Cagayan	Philippines	17.6810455	121.7209709
Andarayan, Delfin Albano, Isabela	Philippines	17.2928979	121.75943840000001
Andarayan, Tumauini, Isabela	Philippines	17.2745647	121.8069703
Andres Bonifacio Diffun, Quirino	Philippines	16.6015325	121.50559579999998
Aneg, Delfin Albano, Isabela	Philippines	17.2759557	121.73664440000002
Aniog, Angadanan, Isabela	Philippines	16.747684099999997	121.72239579999999
Annabuculan, Amulung, Cagayan	Philippines	17.8168585	121.68819180000001
Annafatan, Amulung, Cagayan	Philippines	17.8040406	121.6425703
Annafunan East, Tuguegarao City	Philippines	17.645921899999998	121.7266706
Annafunan West, Tuguegarao City	Philippines	17.6395385	121.7109957
Annafunan, Echague, Isabela	Philippines	16.7111375	121.72239579999999
Annafunan, Tumauini, Isabela	Philippines	17.2827694	121.8021647
Anonang Cordon, Isabela	Philippines	16.669380599999997	121.4284756
Anonang, San Guillermo, Isabela	Philippines	16.7396241	121.8306397
Anquiray, Amulung, Cagayan	Philippines	17.8243742	121.7266706
Antagan 1st, Tumauini, Isabela	Philippines	17.280497	121.8737841
Antagan Sto. Tomas, Isabela	Philippines	17.3524515	121.7409187
Antequera, Bohol	Philippines	9.7740668	123.92021899999999
Antipolo City	Philippines	14.6254827	121.12448470000001
Antonino,Alicia,Isabela	Philippines	16.785611	121.7067203
Apayao, Piat, Cagayan	Philippines	17.842991	121.506599
Appas, Tabuk City, Kalinga	Philippines	17.4478068	121.4741827
Aquib, Piat, Cagayan	Philippines	17.8057865	121.4784668
Ara, Benito Soliven, Isabela	Philippines	16.9833336	121.9499969
Araneta, Quezon City	Philippines	14.6006994	121.00608909999998
Arcon Tumauini	Philippines	17.281988000000002	121.83633390000001
Arellano, Quezon, Isabela	Philippines	17.316699800000002	121.60121000000001
Aritao, Nueva Vizcaya	Philippines	16.2514964	121.0105733
Arubub, Jones, Isabela	Philippines	16.534285399999998	121.68819180000001
Ascariz, Ramon, Isabela	Philippines	16.825717	121.53271840000001
Aseniero, DApitan City, ZDN	Philippines	8.4865944	123.47758710000001
Atulayan Sur, Tuguegarao City	Philippines	17.6343322	121.7181209
Aurora East Diffun, Quirino	Philippines	16.574447	121.5113064
Aurora West, Diffun, Quirino	Philippines	16.587769899999998	121.49417379999998
Aurora, Alicia, Isabela	Philippines	16.7802905	121.6943979
Aurora, Isabela	Philippines	16.977448499999998	121.6169002
Aurora, Zamboanga del Sur	Philippines	7.9545803999999976	123.59519250000001
Ayungon, Negros Oriental	Philippines	9.850081199999998	123.1389366
Ayungon,Negros Oriental	Philippines	9.850081199999998	123.1389366
BALAMBAN , MAHAYAG ZDS	Philippines	-999.0	-999.0
BALAMBAN MAHAYAG ZDS	Philippines	-999.0	-999.0
BALAMBAN, MAHAYAG ZAMBOANGA DEL SUR	Philippines	8.1333332	123.38333130000001
BALIDE,AURORA,ZAMBO.SUR	Philippines	7.932017099999999	123.59938999999999
BANGLAY,TANGUB CITY, MISAMIS OCCIDENTAL	Philippines	8.1276186	123.7210362
BANNIT, PAYAWAN, LAMUT, IFUGAO	Philippines	16.6824142	121.193945
BINAG, LALLO, CAGAYAN	Philippines	18.19985	121.835503
BONIAO, MAHAYAG ZAMBO.SUR	Philippines	8.1552155	123.3991028
BOUGINVILLA, POB. SAPANG DALAGA, MISAMIS OCCIDENTA	Philippines	-999.0	-999.0
BRGY. PINGIT BALER, AURORA	Philippines	15.708550500000001	121.56554240000001
BUTAS NA BATO, DINGALAN, AURORA	Philippines	15.3757999	121.37131640000001
Babalag West, Rizal, Kalinga	Philippines	17.5106227	121.5798108
Babanuang San Manuel, Isabela	Philippines	17.027972600000002	121.6425703
Babanuang, San Manuel,Isabela	Philippines	17.027972600000002	121.6425703
Babaran, Echague,Isabela	Philippines	16.6819433	121.72524569999999
Bacareña, San Mateo, Isabela	Philippines	16.8821022	121.5847358
Bacarreña, San Mateo, Isabela	Philippines	16.8882906	121.5775814
Baclaran, Paranaque	Philippines	14.5294163	120.9971024
Baclay, Tukuran, Zamboanga Del Sur	Philippines	7.890799200000001	123.60358740000001
Baclayon, Bohol	Philippines	9.6323687	123.91924499999999
Bacnor East, Burgos, Isabela	Philippines	17.036088	121.7166959
Bacnor West, Burgos, Isabela	Philippines	17.0171395	121.70529509999999
Bacolod City	Philippines	10.6407389	122.96895649999999
Bacolod City, Negros Occidental	Philippines	10.6407389	122.96895649999999
Bacolod OZamiz city	Philippines	8.1628569	123.84391979999998
Bacolod, Ozamiz city	Philippines	8.1628569	123.84391979999998
Bacolod,Cauayan City,Isabela	Philippines	16.875706100000002	121.8546264
Bacoor, Cavite	Philippines	14.412993099999998	120.97367859999999
Bacradal, Echague, Isabela	Philippines	16.6336214	121.70244479999998
Baculod, Cauayan City, Isabela	Philippines	16.8602686	121.8875679
Baculud, Amulung, Cagayan	Philippines	17.8559086	121.7337949
Baculud, Iguig, Cagayan	Philippines	17.785662	121.75943840000001
Bacundao East, Malasiqui, Pangasinan	Philippines	15.9213501	120.48479440000001
Badian	Philippines	9.832089199999999	123.41592630000001
Badian, Cebu	Philippines	9.832089199999999	123.41592630000001
Bag- Ong Pitogo, Aurora Zamboanga Del Sur	Philippines	7.917960199999999	123.57420230000001
Bag-Ong Pitogo, Aurora, ZDS	Philippines	7.917960199999999	123.57420230000001
Bag-ong Balamban, Mahayag ZDS	Philippines	8.0958071	123.43274679999999
Bag-ong Dawis, Baroy, Lanao del Norte	Philippines	8.004591399999999	123.7880837
Baga, Pana-on, Misamis Occidental	Philippines	8.3622257	123.81600590000001
Bagahabag, Solano, Nueva Vizcaya	Philippines	16.5012074	121.19680790000001
Bagakay, Ozamis City, Misamis Occidental	Philippines	8.1473067	123.8104222
Bagay, Tuguegarao, City	Philippines	17.6337426	121.7067203
Baggao, Cagayan	Philippines	17.914235100000003	121.94731100000001
Bagnos, Alicia, Isabela	Philippines	16.8174359	121.6197527
Bagnos, Aurora, Isabela	Philippines	17.007925399999998	121.6753626
Bago City	Philippines	10.503405	122.9663018
Bago, Negros Occidental	Philippines	10.503405	122.9663018
Bagong SIlang, Caloocan City	Philippines	14.7771421	121.04305430000001
Bagong Sikat, Alicia, Isabela	Philippines	16.7833328	121.6999969
Bagong Sikat, San Mateo, Isabela	Philippines	16.9269135	121.59122420000001
Bagong Tanza, Aurora, Isabela	Philippines	16.967797100000002	121.5969304
Bagu, Abulug, Cagayan	Philippines	18.4353141	121.47132649999999
Bagumbang Bonifacio	Philippines	8.035374599999999	123.6441517
Bagumbang Bonifacio MIsamis Occ.	Philippines	8.035374599999999	123.6441517
Bagumbayan, Sultan Kudarat	Philippines	6.5330257000000005	124.5630557
Bagumbayan, Tuao, Cagayan	Philippines	17.7267015	121.4499031
Bagumbayan, Tuguegarao City	Philippines	17.61032	121.72646599999999
Bagutari, Sto. Thomas, Isabela	Philippines	17.3869407	121.8014527
Bais, Negros Oriental	Philippines	9.5915686	123.12117920000001
Baki, Aurora, Zamboanga Del Sur	Philippines	7.9477363	123.5420081
Balacbac Hucab, Kiangan, Ifugao	Philippines	-999.0	-999.0
Balaingao Misamis Occidental	Philippines	8.6180946	123.62876729999999
Balaingao, Misamis Occidental	Philippines	8.6180946	123.62876729999999
Balangasan, Pagadian	Philippines	7.821328599999999	123.4285419
Balanlinao, Plaridel Mis. Occ.	Philippines	8.622517	123.70726299999998
Balas, Balingao, Misamis Occidental	Philippines	-999.0	-999.0
Balasan, Iloilo	Philippines	11.4592707	123.0901539
Balasig, Cabagan, Isabela	Philippines	17.3876671	121.8306397
Balatacan TAngub City	Philippines	8.043442500000001	123.6707189
Baleleng, Sto. Thomas, Isabela	Philippines	17.3815849	121.7621666
Baleleng, Sto.Thomas, Isabela	Philippines	17.3815849	121.7621666
Baler, Aurora	Philippines	15.733607000000001	121.57125
Baliangao Misamis OOcidental	Philippines	8.6180946	123.62876729999999
Baliangao Misamis Occidental	Philippines	8.6180946	123.62876729999999
Baliangao, Misamis Occidental	Philippines	8.6180946	123.62876729999999
Balide, Aurora, Zamboanga del Sur	Philippines	7.932017099999999	123.59938999999999
Balilihan, Bohol	Philippines	9.767043699999999	123.997295
Balintawak, Aurora Zambo. del Sur	Philippines	7.956477099999999	123.49719809999999
Balintawak, Pag. City	Philippines	7.8388754	123.40190690000001
Balintawak, Pag. City, ZDS.	Philippines	-999.0	-999.0
Balintocatoc Santiago City	Philippines	16.637790099999997	121.5541264
Baliuag, Peñablanca, Cagayan	Philippines	17.6036142	121.80319740000002
Ballacayu, San Pablo, Isabela	Philippines	17.5048176	121.8050125
Ballang, Buguey, Cagayan	Philippines	18.2417205	121.7865003
Balligui, Maddela, Quirino	Philippines	16.3411662	121.548418
Balongating, Guipos, ZDS	Philippines	7.7607944	123.3345856
Balucot, Tambulig	Philippines	8.0537563	123.5588064
Balucot, Tambulig,ZDS	Philippines	-999.0	-999.0
Balugo, Tambulig, Zamb. del Sur	Philippines	8.0240834	123.52520679999999
Balzain East, Tuguegarao, City	Philippines	17.6226342	121.73033970000002
Balzain West, Tuguegarao City	Philippines	17.6226342	121.73033970000002
Banco, Maria Aurora, Aurora	Philippines	-999.0	-999.0
Bandera, Polanco, Zamboanga del Norte	Philippines	8.542547599999999	123.39110890000002
Banga, Aklan	Philippines	11.575563699999998	122.32208940000001
Bangad Casiong, Cabanatuan City, Nueva Ecija	Philippines	15.4985813	121.03709350000001
Bangad, Sta. Maria, Isabela	Philippines	17.507399399999997	121.7166959
Bangag, Solana, Cagayan	Philippines	17.701340899999998	121.68819180000001
Bangar, Alfonso lista, Ifugao	Philippines	16.9286943	121.56554240000001
Bangar, Solano, Nueva Vizcaya	Philippines	16.5312359	121.23688190000001
Bangatan, Gattaran, Cagayan	Philippines	18.066667600000002	121.65000149999999
Bangkal Aguada, Ozamiz City	Philippines	-999.0	-999.0
Bangko Panaon Mis. Occ	Philippines	8.3488959	123.7350084
Bangko Panaon Mis. Occ.	Philippines	8.3488959	123.7350084
Bangko, Panaon Mis. Occ	Philippines	8.3488959	123.7350084
Bangko, Panaon Mis.Occ.	Philippines	8.3488959	123.7350084
Bangko,Pana-on,Jimenez,Misamis Occidental.	Philippines	-999.0	-999.0
Bangko,Pana-on,Misamis Occidental	Philippines	8.3488959	123.7350084
Baniket, Angadanan, Isabela	Philippines	16.75	121.75
Bannagao, Aurora, Isabela	Philippines	16.9971272	121.6924679
Bannawag Norte Santiago City	Philippines	16.604732000000002	121.5798108
Bannawag Norte Santiago, Isabela	Philippines	16.604732000000002	121.5798108
Bannawag Norte, Santiago City	Philippines	16.604732000000002	121.5798108
Bannawag Sur, Diffun Quirino	Philippines	16.6002076	121.5700283
Bannawag, Angadanan, Isabela	Philippines	16.823432	121.8591075
Bannawag, Aurora, Isabela	Philippines	16.9426111	121.59122420000001
Bantay Solana, Cagayan	Philippines	17.6082574	121.5769572
Bantay, Jones, Isabela	Philippines	16.5663918	121.74519270000002
Bantay, Solana, Cagayan	Philippines	17.6082574	121.5769572
Bantug Petines, Alicia, Isabela	Philippines	16.797311800000003	121.5997835
Bantug Roxas, Isabela	Philippines	17.1177818	121.6165862
Bantug, Angadanan, Isabela	Philippines	16.7344158	121.7466174
Bantug, Roxas, Isabela	Philippines	17.1177818	121.6165862
Bantug, Tumauini, Isabela	Philippines	17.2519314	121.8733386
Barangay 3 San Mateo, Isabela	Philippines	16.848614	121.60237520000001
Barangay II, Tangub City	Philippines	8.0631895	123.7489453
Barangay IV, TANGUB CITY	Philippines	8.0577367	123.75184890000001
Barangcuag Angadanan, Isabela	Philippines	16.750600199999997	121.70529509999999
Barangcuag, Angadanan, Isabela	Philippines	16.750600199999997	121.70529509999999
Baras, Rizal	Philippines	14.5365625	121.2740813
Barcolan Gamu, Isabela	Philippines	17.0985574	121.79362069999999
Barcolan, Gamu, Isabela	Philippines	17.0985574	121.79362069999999
Barili, Cebu	Philippines	10.1219023	123.5393105
Barili,Cebu	Philippines	10.1219023	123.5393105
Baringin Norte, Cauayan city, Isabela	Philippines	16.9220782	121.8092841
Baringin Sur,Cauayan City,Isabela	Philippines	16.914243799999998	121.8092841
Barotac Viejo, Iloilo	Philippines	11.0625316	122.8761309
Baroy, Lanao Del Norte	Philippines	7.9797419000000005	123.8299639
Barra, Dipolog City, ZDN	Philippines	-999.0	-999.0
Barra, Tudela, Misamis Occidental	Philippines	8.2473116	123.85368759999999
Bascaran Solano, Nueva Vizcaya	Philippines	16.5350228	121.2139841
Baseco, Manila	Philippines	14.5910592	120.9611624
Baseco, Port Area Manila	Philippines	14.589526800000002	120.9575153
Basey, Eastern Samar	Philippines	11.409671699999999	125.17087409999999
Batal, Santiago City, Isabela	Philippines	16.6947125	121.5883709
Batasan, Quezon City	Philippines	14.681641	121.0965637
Batibut, Sapang Dalaga, Misamis Occidental	Philippines	-999.0	-999.0
Bato Plaridel, Misamis Occidental	Philippines	8.6116	123.66149899999999
Bato, Plaridel, Misamis, Occidental	Philippines	8.6116	123.66149899999999
Batonbinongle, Bocos, Banaue, Ifugao	Philippines	-999.0	-999.0
Batu, Enrile, Cagayan	Philippines	17.514676100000003	121.7141739
Batuan, Bohol	Philippines	9.800987	124.11981019999999
Bauan East, Solana, Cagayan	Philippines	17.7170895	121.68819180000001
Baung, Piat, Cagayan	Philippines	17.7991242	121.50845109999999
Baungon, Bukidnon	Philippines	8.263363499999999	124.6635297
Bautista San Agustin, Isabela	Philippines	16.484649800000003	121.8274784
Bautista, Maddela, Quirino	Philippines	-999.0	-999.0
Bay bay Bonifacio	Philippines	8.022649099999999	123.64275330000001
